date,area_type,area_code,area_name,metric,metric_name,value
2020-05-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,127.0
2020-05-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,58.0
2020-05-07,nhsRegion,E40000005,South East,newAdmissions,New admissions,107.0
2020-05-07,nhsRegion,E40000003,London,newAdmissions,New admissions,202.0
2020-05-07,nhsRegion,E40000006,South West,newAdmissions,New admissions,53.0
2020-05-07,nhsRegion,E40000007,East of England,newAdmissions,New admissions,116.0
2020-05-07,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,167.0
2020-05-07,nhsRegion,E40000010,North West,newAdmissions,New admissions,182.0
2020-05-07,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,171.0
2020-05-08,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,104.0
2020-05-08,nhsRegion,E40000003,London,newAdmissions,New admissions,99.0
2020-05-08,nhsRegion,E40000005,South East,newAdmissions,New admissions,91.0
2020-05-08,nhsRegion,E40000007,East of England,newAdmissions,New admissions,70.0
2020-05-08,nhsRegion,E40000006,South West,newAdmissions,New admissions,53.0
2020-05-08,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,157.0
2020-05-08,nhsRegion,E40000010,North West,newAdmissions,New admissions,169.0
2020-05-09,nhsRegion,E40000010,North West,newAdmissions,New admissions,167.0
2020-05-09,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,159.0
2020-05-09,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,145.0
2020-05-09,nhsRegion,E40000006,South West,newAdmissions,New admissions,45.0
2020-05-09,nhsRegion,E40000005,South East,newAdmissions,New admissions,96.0
2020-05-09,nhsRegion,E40000007,East of England,newAdmissions,New admissions,101.0
2020-05-09,nhsRegion,E40000003,London,newAdmissions,New admissions,85.0
2020-05-10,nhsRegion,E40000005,South East,newAdmissions,New admissions,139.0
2020-05-10,nhsRegion,E40000003,London,newAdmissions,New admissions,86.0
2020-05-10,nhsRegion,E40000006,South West,newAdmissions,New admissions,41.0
2020-05-10,nhsRegion,E40000007,East of England,newAdmissions,New admissions,71.0
2020-05-10,nhsRegion,E40000010,North West,newAdmissions,New admissions,156.0
2020-05-10,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,124.0
2020-05-10,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,139.0
2020-05-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,148.0
2020-05-11,nhsRegion,E40000003,London,newAdmissions,New admissions,91.0
2020-05-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,88.0
2020-05-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,58.0
2020-05-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,113.0
2020-05-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,165.0
2020-05-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,203.0
2020-05-12,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,160.0
2020-05-12,nhsRegion,E40000010,North West,newAdmissions,New admissions,186.0
2020-05-12,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,155.0
2020-05-12,nhsRegion,E40000005,South East,newAdmissions,New admissions,109.0
2020-05-12,nhsRegion,E40000003,London,newAdmissions,New admissions,80.0
2020-05-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,116.0
2020-05-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,38.0
2020-05-13,nhsRegion,E40000007,East of England,newAdmissions,New admissions,72.0
2020-05-13,nhsRegion,E40000003,London,newAdmissions,New admissions,91.0
2020-05-13,nhsRegion,E40000005,South East,newAdmissions,New admissions,99.0
2020-05-13,nhsRegion,E40000006,South West,newAdmissions,New admissions,52.0
2020-05-13,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,148.0
2020-05-13,nhsRegion,E40000010,North West,newAdmissions,New admissions,186.0
2020-05-13,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,156.0
2020-05-14,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,127.0
2020-05-14,nhsRegion,E40000005,South East,newAdmissions,New admissions,113.0
2020-05-14,nhsRegion,E40000007,East of England,newAdmissions,New admissions,88.0
2020-05-14,nhsRegion,E40000006,South West,newAdmissions,New admissions,37.0
2020-05-14,nhsRegion,E40000003,London,newAdmissions,New admissions,91.0
2020-05-14,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,143.0
2020-05-14,nhsRegion,E40000010,North West,newAdmissions,New admissions,164.0
2020-05-15,nhsRegion,E40000010,North West,newAdmissions,New admissions,153.0
2020-05-15,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,172.0
2020-05-15,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,109.0
2020-05-15,nhsRegion,E40000007,East of England,newAdmissions,New admissions,92.0
2020-05-15,nhsRegion,E40000003,London,newAdmissions,New admissions,77.0
2020-05-15,nhsRegion,E40000006,South West,newAdmissions,New admissions,50.0
2020-05-15,nhsRegion,E40000005,South East,newAdmissions,New admissions,85.0
2020-05-16,nhsRegion,E40000007,East of England,newAdmissions,New admissions,72.0
2020-05-16,nhsRegion,E40000005,South East,newAdmissions,New admissions,71.0
2020-05-16,nhsRegion,E40000003,London,newAdmissions,New admissions,59.0
2020-05-16,nhsRegion,E40000006,South West,newAdmissions,New admissions,53.0
2020-05-16,nhsRegion,E40000010,North West,newAdmissions,New admissions,178.0
2020-05-16,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,143.0
2020-05-16,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,95.0
2020-05-17,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,95.0
2020-05-17,nhsRegion,E40000005,South East,newAdmissions,New admissions,94.0
2020-05-17,nhsRegion,E40000003,London,newAdmissions,New admissions,51.0
2020-05-17,nhsRegion,E40000007,East of England,newAdmissions,New admissions,85.0
2020-05-17,nhsRegion,E40000006,South West,newAdmissions,New admissions,27.0
2020-05-17,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,152.0
2020-05-17,nhsRegion,E40000010,North West,newAdmissions,New admissions,169.0
2020-05-18,nhsRegion,E40000010,North West,newAdmissions,New admissions,171.0
2020-05-18,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,154.0
2020-05-18,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,101.0
2020-05-18,nhsRegion,E40000003,London,newAdmissions,New admissions,74.0
2020-05-18,nhsRegion,E40000007,East of England,newAdmissions,New admissions,81.0
2020-05-18,nhsRegion,E40000006,South West,newAdmissions,New admissions,48.0
2020-05-18,nhsRegion,E40000005,South East,newAdmissions,New admissions,104.0
2020-05-19,nhsRegion,E40000005,South East,newAdmissions,New admissions,96.0
2020-05-19,nhsRegion,E40000006,South West,newAdmissions,New admissions,52.0
2020-05-19,nhsRegion,E40000003,London,newAdmissions,New admissions,89.0
2020-05-19,nhsRegion,E40000007,East of England,newAdmissions,New admissions,86.0
2020-05-19,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,157.0
2020-05-19,nhsRegion,E40000010,North West,newAdmissions,New admissions,173.0
2020-05-19,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,99.0
2020-05-20,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,106.0
2020-05-20,nhsRegion,E40000007,East of England,newAdmissions,New admissions,93.0
2020-05-20,nhsRegion,E40000006,South West,newAdmissions,New admissions,55.0
2020-05-20,nhsRegion,E40000003,London,newAdmissions,New admissions,71.0
2020-05-20,nhsRegion,E40000005,South East,newAdmissions,New admissions,107.0
2020-05-20,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,149.0
2020-05-20,nhsRegion,E40000010,North West,newAdmissions,New admissions,151.0
2020-05-21,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,133.0
2020-05-21,nhsRegion,E40000010,North West,newAdmissions,New admissions,165.0
2020-05-21,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,123.0
2020-05-21,nhsRegion,E40000005,South East,newAdmissions,New admissions,88.0
2020-05-21,nhsRegion,E40000006,South West,newAdmissions,New admissions,53.0
2020-05-21,nhsRegion,E40000003,London,newAdmissions,New admissions,76.0
2020-05-21,nhsRegion,E40000007,East of England,newAdmissions,New admissions,77.0
2020-05-22,nhsRegion,E40000003,London,newAdmissions,New admissions,77.0
2020-05-22,nhsRegion,E40000007,East of England,newAdmissions,New admissions,79.0
2020-05-22,nhsRegion,E40000006,South West,newAdmissions,New admissions,39.0
2020-05-22,nhsRegion,E40000005,South East,newAdmissions,New admissions,78.0
2020-05-22,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,120.0
2020-05-22,nhsRegion,E40000010,North West,newAdmissions,New admissions,160.0
2020-05-22,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,85.0
2020-05-23,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,97.0
2020-05-23,nhsRegion,E40000005,South East,newAdmissions,New admissions,59.0
2020-05-23,nhsRegion,E40000007,East of England,newAdmissions,New admissions,39.0
2020-05-23,nhsRegion,E40000003,London,newAdmissions,New admissions,43.0
2020-05-23,nhsRegion,E40000006,South West,newAdmissions,New admissions,28.0
2020-05-23,nhsRegion,E40000010,North West,newAdmissions,New admissions,125.0
2020-05-23,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,113.0
2020-05-24,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,90.0
2020-05-24,nhsRegion,E40000010,North West,newAdmissions,New admissions,128.0
2020-05-24,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,85.0
2020-05-24,nhsRegion,E40000006,South West,newAdmissions,New admissions,23.0
2020-05-24,nhsRegion,E40000007,East of England,newAdmissions,New admissions,52.0
2020-05-24,nhsRegion,E40000005,South East,newAdmissions,New admissions,78.0
2020-05-24,nhsRegion,E40000003,London,newAdmissions,New admissions,41.0
2020-05-25,nhsRegion,E40000005,South East,newAdmissions,New admissions,82.0
2020-05-25,nhsRegion,E40000006,South West,newAdmissions,New admissions,36.0
2020-05-25,nhsRegion,E40000007,East of England,newAdmissions,New admissions,51.0
2020-05-25,nhsRegion,E40000003,London,newAdmissions,New admissions,49.0
2020-05-25,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,92.0
2020-05-25,nhsRegion,E40000010,North West,newAdmissions,New admissions,121.0
2020-05-25,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,67.0
2020-05-26,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,85.0
2020-05-26,nhsRegion,E40000005,South East,newAdmissions,New admissions,74.0
2020-05-26,nhsRegion,E40000003,London,newAdmissions,New admissions,67.0
2020-05-26,nhsRegion,E40000007,East of England,newAdmissions,New admissions,85.0
2020-05-26,nhsRegion,E40000006,South West,newAdmissions,New admissions,37.0
2020-05-26,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,118.0
2020-05-26,nhsRegion,E40000010,North West,newAdmissions,New admissions,112.0
2020-05-27,nhsRegion,E40000010,North West,newAdmissions,New admissions,148.0
2020-05-27,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,126.0
2020-05-27,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,82.0
2020-05-27,nhsRegion,E40000005,South East,newAdmissions,New admissions,72.0
2020-05-27,nhsRegion,E40000003,London,newAdmissions,New admissions,69.0
2020-05-27,nhsRegion,E40000006,South West,newAdmissions,New admissions,35.0
2020-05-27,nhsRegion,E40000007,East of England,newAdmissions,New admissions,57.0
2020-05-28,nhsRegion,E40000003,London,newAdmissions,New admissions,57.0
2020-05-28,nhsRegion,E40000007,East of England,newAdmissions,New admissions,53.0
2020-05-28,nhsRegion,E40000005,South East,newAdmissions,New admissions,79.0
2020-05-28,nhsRegion,E40000006,South West,newAdmissions,New admissions,48.0
2020-05-28,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,114.0
2020-05-28,nhsRegion,E40000010,North West,newAdmissions,New admissions,145.0
2020-05-28,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,74.0
2020-05-29,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,71.0
2020-05-29,nhsRegion,E40000006,South West,newAdmissions,New admissions,25.0
2020-05-29,nhsRegion,E40000007,East of England,newAdmissions,New admissions,54.0
2020-05-29,nhsRegion,E40000005,South East,newAdmissions,New admissions,65.0
2020-05-29,nhsRegion,E40000003,London,newAdmissions,New admissions,51.0
2020-05-29,nhsRegion,E40000010,North West,newAdmissions,New admissions,121.0
2020-05-29,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,112.0
2020-05-30,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,116.0
2020-05-30,nhsRegion,E40000010,North West,newAdmissions,New admissions,97.0
2020-05-30,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,75.0
2020-05-30,nhsRegion,E40000007,East of England,newAdmissions,New admissions,43.0
2020-05-30,nhsRegion,E40000005,South East,newAdmissions,New admissions,74.0
2020-05-30,nhsRegion,E40000006,South West,newAdmissions,New admissions,31.0
2020-05-30,nhsRegion,E40000003,London,newAdmissions,New admissions,30.0
2020-05-31,nhsRegion,E40000003,London,newAdmissions,New admissions,42.0
2020-05-31,nhsRegion,E40000005,South East,newAdmissions,New admissions,46.0
2020-05-31,nhsRegion,E40000006,South West,newAdmissions,New admissions,23.0
2020-05-31,nhsRegion,E40000007,East of England,newAdmissions,New admissions,29.0
2020-05-31,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,102.0
2020-05-31,nhsRegion,E40000010,North West,newAdmissions,New admissions,126.0
2020-05-31,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,78.0
2020-06-01,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,71.0
2020-06-01,nhsRegion,E40000007,East of England,newAdmissions,New admissions,58.0
2020-06-01,nhsRegion,E40000006,South West,newAdmissions,New admissions,46.0
2020-06-01,nhsRegion,E40000003,London,newAdmissions,New admissions,48.0
2020-06-01,nhsRegion,E40000005,South East,newAdmissions,New admissions,56.0
2020-06-01,nhsRegion,E40000010,North West,newAdmissions,New admissions,149.0
2020-06-01,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,94.0
2020-06-02,nhsRegion,E40000010,North West,newAdmissions,New admissions,121.0
2020-06-02,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,126.0
2020-06-02,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,70.0
2020-06-02,nhsRegion,E40000005,South East,newAdmissions,New admissions,83.0
2020-06-02,nhsRegion,E40000007,East of England,newAdmissions,New admissions,60.0
2020-06-02,nhsRegion,E40000006,South West,newAdmissions,New admissions,42.0
2020-06-02,nhsRegion,E40000003,London,newAdmissions,New admissions,51.0
2020-06-03,nhsRegion,E40000006,South West,newAdmissions,New admissions,33.0
2020-06-03,nhsRegion,E40000007,East of England,newAdmissions,New admissions,46.0
2020-06-03,nhsRegion,E40000003,London,newAdmissions,New admissions,68.0
2020-06-03,nhsRegion,E40000005,South East,newAdmissions,New admissions,57.0
2020-06-03,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,112.0
2020-06-03,nhsRegion,E40000010,North West,newAdmissions,New admissions,122.0
2020-06-03,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,53.0
2020-06-04,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,52.0
2020-06-04,nhsRegion,E40000003,London,newAdmissions,New admissions,58.0
2020-06-04,nhsRegion,E40000005,South East,newAdmissions,New admissions,56.0
2020-06-04,nhsRegion,E40000006,South West,newAdmissions,New admissions,16.0
2020-06-04,nhsRegion,E40000007,East of England,newAdmissions,New admissions,58.0
2020-06-04,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,94.0
2020-06-04,nhsRegion,E40000010,North West,newAdmissions,New admissions,124.0
2020-06-05,nhsRegion,E40000010,North West,newAdmissions,New admissions,75.0
2020-06-05,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,70.0
2020-06-05,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,69.0
2020-06-05,nhsRegion,E40000006,South West,newAdmissions,New admissions,30.0
2020-06-05,nhsRegion,E40000007,East of England,newAdmissions,New admissions,44.0
2020-06-05,nhsRegion,E40000005,South East,newAdmissions,New admissions,42.0
2020-06-05,nhsRegion,E40000003,London,newAdmissions,New admissions,50.0
2020-06-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,28.0
2020-06-06,nhsRegion,E40000007,East of England,newAdmissions,New admissions,30.0
2020-06-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,49.0
2020-06-06,nhsRegion,E40000003,London,newAdmissions,New admissions,46.0
2020-06-06,nhsRegion,E40000010,North West,newAdmissions,New admissions,56.0
2020-06-06,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,51.0
